Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,EAST,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,$259.98 ,2,0,88.3932
US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,EAST,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,$249.95 ,5,0,87.4825
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,$299.98 ,2,0,83.9944
CA-2017-102337,6/13/2017,6/16/2017,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$164.74 ,4,0.2,-39.1248
CA-2017-140627,12/23/2017,12/27/2017,standard class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,$218.35 ,3,0.2,-54.588
US-2017-141509,9/29/2017,10/1/2017,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,90036,WEST,OFF-AR-10002067,Office Supplies,Art,Newell 334,$99.20 ,5,0,25.792
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,WEST,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,$287.88 ,3,0.2,35.985
CA-2014-135699,8/29/2014,8/29/2014,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,WEST,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,$13.36 ,2,0,6.4128
US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,$647.90 ,6,0.2,56.6916
US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$71.96 ,5,0.2,25.186
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,WEST,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",$15.28 ,2,0,7.4872
US-2014-164406,8/15/2014,8/19/2014,STANDARD CLASS,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,WEST,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,$92.94 ,3,0,41.823
US-2016-108637,3/13/2016,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$127.88 ,2,0,40.9216
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,WEST,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,$16.02 ,9,0,$4.49 
CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,WEST,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$15.14 ,4,0.2,3.5948
CA-2017-132339,8/19/2017,8/23/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,1841,EAST,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,$387.99 ,1,0,182.3553
US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,EAST,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,$90.00 ,1,0,32.4
CA-2016-128818,5/7/2016,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,EAST,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,$442.76 ,4,0.1,59.0352
CA-2017-152807,10/30/2017,11/3/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,$442.40 ,7,0.2,-55.3
CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,#Consumer//,United States,Miami,Florida,33178,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",$64.20 ,5,0.7,-42.8
CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,WEST,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$270.62 ,2,0,2.7062
CA-2014-103590,11/30/2014,12/4/2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,EAST,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,$62.28 ,4,0,29.2716
CA-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,EAST,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,$358.20 ,3,0.4,41.79
CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,WEST,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$339.96 ,4,0,122.3856
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,$93.03 ,2,0.8,-251.1864
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,EAST,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,$51.80 ,4,0,23.31
CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,EAST,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,$29.70 ,5,0,13.365
CA-2016-109176,5/9/2016,5/15/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,$9.34 ,1,0.2,3.504
CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,$18.28 ,2,0,9.14
CA-2015-127173,9/26/2015,10/3/2015,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,EAST,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$79.06 ,9,0.2,$28.66 
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,$15.76 ,2,0.2,$3.55 
CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,$14.76 ,5,0.2,$4.80 
CA-2016-150007,9/11/2016,9/16/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,$6.00 ,2,0.2,2.1
CA-2014-143182,10/15/2014,10/20/2014,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",$15.38 ,1,0.2,4.0383
CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,EAST,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,$350.35 ,4,0.4,($140.14)
US-2016-105578,5/30/2016,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,WEST,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$14.95 ,2,0.7,-11.9616
CA-2017-103380,11/21/2017,11/25/2017,standard class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,WEST,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,$9.02 ,2,0,3.5178
CA-2017-138870,6/19/2017,6/23/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,WEST,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,$24.56 ,2,0,11.5432
CA-2014-100090,7/8/2014,7/12/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,WEST,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$196.70 ,6,0.2,$68.85 
CA-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,WEST,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$409.22 ,8,0.2,61.3824
CA-2015-153535,5/20/2015,5/24/2015,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,$6.41 ,4,0.7,-4.9128
CA-2017-125269,4/24/2017,4/30/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,$72.78 ,1,0.2,-18.196
CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,WEST,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,$290.67 ,2,0.15,27.3568
CA-2017-110884,3/7/2017,3/12/2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,EAST,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$91.59 ,3,0,42.1314
CA-2017-121083,7/9/2017,7/15/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040,EAST,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,$274.80 ,5,0,134.652
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,$145.98 ,2,0.5,($99.27)
CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,$14.73 ,3,0,4.8609
CA-2016-139269,5/25/2016,5/30/2016,Standard Class,JB-16045,Julia Barnett,?Home Office?,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",$19.36 ,2,0,9.2928
US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,$58.92 ,1,0.8,-153.2024
CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,EAST,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,$25.92 ,4,0,12.4416
CA-2016-110982,6/5/2016,6/7/2016,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,WEST,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,$21.55 ,6,0.2,7.0044
CA-2017-104731,7/21/2017,7/27/2017,STANDARD CLASS,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,$231.72 ,2,0,11.586
US-2016-162026,10/8/2016,10/8/2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,WEST,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,$61.96 ,2,0,27.882
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,WEST,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,$19.40 ,5,0,9.312
CA-2017-145233,12/1/2017,12/5/2017,STANDARD CLASS,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,WEST,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,$6.78 ,7,0.7,-4.7481
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,WEST,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",$22.66 ,2,0,9.7438
CA-2014-141299,6/3/2014,6/7/2014,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,$15.28 ,2,0,7.4872
US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,EAST,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,$27.36 ,9,0,9.3024
CA-2015-100888,4/6/2015,4/10/2015,STANDARD CLASS,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$47.95 ,3,0.2,16.1838
CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,WEST,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$12.96 ,2,0,6.2208
CA-2017-101959,2/28/2017,3/6/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,EAST,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",$7.78 ,1,0,3.501
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$146.14 ,3,0.2,16.4403
CA-2016-144911,11/27/2016,11/30/2016,first class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,66212,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",$34.95 ,5,0,$15.38 
US-2017-130953,7/29/2017,8/3/2017,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$461.97 ,3,0,133.9713
CA-2015-109001,3/5/2015,3/9/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,EAST,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,$466.16 ,7,0.4,-93.2316
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$64.20 ,5,0.7,-44.94
CA-2017-117695,8/5/2017,8/8/2017,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",$13.76 ,2,0,6.3296
US-2016-136581,11/10/2016,11/12/2016,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373,EAST,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,$31.10 ,6,0.2,10.8864
CA-2016-128811,9/12/2016,9/16/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,98103,WEST,OFF-LA-10003720,Office Supplies,Labels,Avery 487,$11.07 ,3,0,5.2029
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,$12.00 ,4,0.2,4.2
US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,WEST,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",$15.48 ,3,0.2,5.6115
CA-2015-104626,9/1/2015,9/8/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,EAST,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$124.36 ,2,0,27.3592
CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,WEST/,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,$110.96 ,2,0,53.2608
CA-2015-104871,3/30/2015,4/3/2015,Standard Class,DR-12940,Daniel Raglin,?Home Office?,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$366.74 ,4,0.3,-110.0232
US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,WEST,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$122.33 ,3,0.2,12.2328
CA-2015-139164,6/23/2015,6/28/2015,Standard Class,CS-12355,Christine Sundaresam,?Consumer?,United States,Long Beach,California,90805,WEST,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,$5.43 ,3,0,1.7919
CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,WEST,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$68.70 ,2,0.2,16.3172
CA-2015-140144,6/20/2015,6/25/2015,SECOND CLASS,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,WEST,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$257.64 ,6,0,$100.48 
CA-2016-108350,6/6/2016,6/9/2016,second class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,EAST,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,$105.52 ,4,0,$48.54 
US-2014-109456,10/16/2014,10/17/2014,SAME DAY,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,WEST,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,$14.35 ,3,0.2,5.0232
CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,EAST,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,$861.76 ,4,0,249.9104
CA-2015-127593,9/21/2015,9/21/2015,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,EAST,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$85.30 ,2,0,14.501
CA-2015-166464,9/12/2015,9/17/2015,Standard Class,PG-18895,Paul Gonzalez,?Consumer?,United States,New York City,New York,10035,EAST,OFF-LA-10001317,Office Supplies,Labels,Avery 520,$12.60 ,4,0,$6.05 
CA-2017-127096,9/15/2017,9/17/2017,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,WEST,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,$300.90 ,1,0.2,$11.28 
CA-2017-163629,11/17/2017,11/21/2017,STANDARD CLASS,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,$79.99 ,1,0,$28.80 
CA-2014-122609,11/12/2014,11/18/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$127.98 ,2,0.2,25.5968
CA-2016-135265,7/7/2016,7/9/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,WEST,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",$287.97 ,4,0.2,-3.5996
CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,EAST,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$311.98 ,2,0,93.594
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,$2.74 ,2,0.7,-2.0108
CA-2015-102582,9/15/2015,9/19/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm","$1,056.86 ",7,0,306.4894
CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$77.88 ,6,0,22.5852
CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,WEST,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,$45.68 ,2,0,21.0128
